"Time","Particulas_PM25"
2022-03-11 08:32:54,26 μg/m³
2022-03-11 13:17:24,44 μg/m³
2022-03-11 13:22:24,42 μg/m³
2022-03-11 13:27:24,50 μg/m³
2022-03-11 13:32:24,42 μg/m³
2022-03-11 13:37:24,51 μg/m³
2022-03-11 13:42:25,57 μg/m³
2022-03-11 13:47:25,49 μg/m³
2022-03-11 13:52:25,60 μg/m³
2022-03-11 13:57:25,70 μg/m³
2022-03-11 14:02:35,55 μg/m³
2022-03-11 14:07:35,57 μg/m³
2022-03-11 14:12:36,142 μg/m³
2022-03-11 14:17:46,59 μg/m³
2022-03-11 14:22:46,51 μg/m³
2022-03-11 14:27:46,73 μg/m³
2022-03-11 14:32:56,63 μg/m³
2022-03-11 14:37:57,63 μg/m³
2022-03-11 14:42:57,64 μg/m³
2022-03-11 14:47:57,70 μg/m³
2022-03-11 14:52:57,73 μg/m³
2022-03-11 14:58:07,63 μg/m³
2022-03-11 15:03:08,78 μg/m³
2022-03-11 15:08:18,76 μg/m³
2022-03-11 15:13:28,71 μg/m³
2022-03-11 15:18:28,66 μg/m³
2022-03-11 15:23:29,63 μg/m³
2022-03-11 15:28:29,68 μg/m³
2022-03-11 15:33:29,66 μg/m³
2022-03-11 15:38:29,67 μg/m³
2022-03-11 15:43:29,70 μg/m³
2022-03-11 15:48:40,65 μg/m³
2022-03-11 15:53:50,66 μg/m³
2022-03-11 15:59:00,67 μg/m³
2022-03-11 16:04:10,68 μg/m³
2022-03-11 16:09:20,69 μg/m³
2022-03-11 16:14:31,71 μg/m³
2022-03-11 16:19:41,74 μg/m³
2022-03-11 16:24:51,72 μg/m³
2022-03-11 16:30:01,74 μg/m³
2022-03-11 16:35:11,73 μg/m³
2022-03-11 16:40:22,75 μg/m³
2022-03-11 16:45:32,77 μg/m³
2022-03-11 16:50:42,79 μg/m³
2022-03-11 16:55:52,77 μg/m³
2022-03-11 17:01:03,85 μg/m³
2022-03-11 17:06:13,86 μg/m³
2022-03-11 17:11:23,83 μg/m³
2022-03-11 17:16:33,86 μg/m³
2022-03-11 17:21:44,91 μg/m³
2022-03-11 17:26:54,90 μg/m³
2022-03-11 17:32:04,90 μg/m³
2022-03-11 17:37:14,92 μg/m³
2022-03-11 17:42:24,97 μg/m³
2022-03-11 17:47:34,97 μg/m³
2022-03-11 17:52:45,96 μg/m³
2022-03-11 17:57:55,98 μg/m³
2022-03-11 18:03:05,98 μg/m³
2022-03-11 18:08:15,101 μg/m³
2022-03-11 18:13:25,102 μg/m³
2022-03-11 18:18:35,101 μg/m³
2022-03-11 18:23:46,103 μg/m³
2022-03-11 18:28:56,102 μg/m³
2022-03-11 18:34:06,111 μg/m³
2022-03-11 18:39:16,111 μg/m³
2022-03-11 18:44:26,107 μg/m³
2022-03-11 18:49:37,108 μg/m³
2022-03-11 18:54:47,111 μg/m³
2022-03-11 18:59:57,115 μg/m³
2022-03-11 19:17:24,115 μg/m³
2022-03-11 19:22:35,119 μg/m³
2022-03-11 19:27:45,120 μg/m³
2022-03-11 19:32:55,123 μg/m³
2022-03-11 19:38:05,121 μg/m³
2022-03-11 19:43:15,129 μg/m³
2022-03-11 19:48:26,133 μg/m³
2022-03-11 19:53:36,129 μg/m³
2022-03-11 19:58:46,134 μg/m³
2022-03-11 20:03:56,128 μg/m³
2022-03-11 20:09:06,139 μg/m³
2022-03-11 20:14:17,144 μg/m³
2022-03-11 20:19:27,170 μg/m³
2022-03-11 20:24:37,154 μg/m³
2022-03-11 20:29:47,162 μg/m³
2022-03-11 20:34:57,140 μg/m³
2022-03-11 20:40:08,140 μg/m³
2022-03-11 20:45:18,132 μg/m³
2022-03-11 20:50:28,137 μg/m³
2022-03-11 20:55:38,135 μg/m³
2022-03-11 21:00:49,135 μg/m³
2022-03-11 21:05:59,138 μg/m³
2022-03-11 21:11:09,141 μg/m³
2022-03-11 21:16:19,160 μg/m³
2022-03-11 21:21:30,166 μg/m³
2022-03-11 21:26:40,176 μg/m³
2022-03-11 21:31:50,175 μg/m³
2022-03-11 21:37:00,187 μg/m³
2022-03-11 21:42:10,171 μg/m³
2022-03-11 21:47:21,185 μg/m³
2022-03-11 21:52:31,175 μg/m³
2022-03-11 21:57:41,166 μg/m³
2022-03-11 22:02:51,154 μg/m³
2022-03-11 22:08:02,170 μg/m³
2022-03-11 22:13:12,185 μg/m³
2022-03-11 22:18:22,167 μg/m³
2022-03-11 22:23:32,189 μg/m³
2022-03-11 22:28:42,181 μg/m³
2022-03-11 22:33:52,173 μg/m³
2022-03-11 22:39:03,167 μg/m³
2022-03-11 22:44:13,174 μg/m³
2022-03-11 22:49:23,188 μg/m³
2022-03-11 22:54:33,173 μg/m³
2022-03-11 22:59:44,194 μg/m³
2022-03-11 23:04:54,177 μg/m³
2022-03-11 23:10:04,171 μg/m³
2022-03-11 23:15:14,187 μg/m³
2022-03-11 23:20:25,186 μg/m³
2022-03-11 23:25:35,182 μg/m³
2022-03-11 23:30:45,166 μg/m³
2022-03-11 23:35:55,162 μg/m³
2022-03-11 23:41:06,157 μg/m³
2022-03-11 23:46:16,156 μg/m³
2022-03-11 23:51:26,159 μg/m³
2022-03-11 23:56:36,175 μg/m³
2022-03-12 00:01:46,177 μg/m³
2022-03-12 00:06:57,161 μg/m³
2022-03-12 00:12:07,181 μg/m³
2022-03-12 00:17:17,190 μg/m³
2022-03-12 00:22:27,195 μg/m³
2022-03-12 00:27:37,190 μg/m³
2022-03-12 00:32:48,186 μg/m³
2022-03-12 00:37:58,195 μg/m³
2022-03-12 00:43:08,278 μg/m³
2022-03-12 00:48:18,258 μg/m³
2022-03-12 00:53:29,284 μg/m³
2022-03-12 00:58:39,252 μg/m³
2022-03-12 01:03:49,217 μg/m³
2022-03-12 01:08:59,204 μg/m³
2022-03-12 01:14:09,196 μg/m³
2022-03-12 01:17:24,178 μg/m³
2022-03-12 01:22:34,169 μg/m³
2022-03-12 01:27:44,177 μg/m³
2022-03-12 01:32:54,183 μg/m³
2022-03-12 01:38:04,180 μg/m³
2022-03-12 01:43:15,168 μg/m³
2022-03-12 01:48:25,143 μg/m³
2022-03-12 01:53:35,144 μg/m³
2022-03-12 01:58:45,155 μg/m³
2022-03-12 02:03:55,160 μg/m³
2022-03-12 02:09:06,136 μg/m³
2022-03-12 02:14:16,111 μg/m³
2022-03-12 02:19:26,83 μg/m³
2022-03-12 02:24:37,72 μg/m³
2022-03-12 02:29:47,70 μg/m³
2022-03-12 02:34:47,63 μg/m³
2022-03-12 02:39:47,66 μg/m³
2022-03-12 02:44:48,61 μg/m³
2022-03-12 02:49:48,58 μg/m³
2022-03-12 02:54:48,51 μg/m³
2022-03-12 02:59:48,57 μg/m³
2022-03-12 03:04:48,54 μg/m³
2022-03-12 03:09:48,57 μg/m³
2022-03-12 03:14:49,63 μg/m³
2022-03-12 03:19:49,66 μg/m³
2022-03-12 03:24:49,62 μg/m³
2022-03-12 03:29:49,65 μg/m³
2022-03-12 03:34:49,65 μg/m³
2022-03-12 03:39:50,65 μg/m³
2022-03-12 03:44:50,69 μg/m³
2022-03-12 03:49:50,66 μg/m³
2022-03-12 03:54:50,45 μg/m³
2022-03-12 03:59:50,42 μg/m³
2022-03-12 04:04:51,29 μg/m³
2022-03-12 04:09:51,36 μg/m³
2022-03-12 04:14:51,36 μg/m³
2022-03-12 04:19:51,31 μg/m³
2022-03-12 04:24:51,43 μg/m³
2022-03-12 04:29:52,37 μg/m³
2022-03-12 04:34:52,45 μg/m³
2022-03-12 04:39:52,40 μg/m³
2022-03-12 04:44:52,36 μg/m³
2022-03-12 04:49:52,32 μg/m³
2022-03-12 04:54:53,26 μg/m³
2022-03-12 04:59:53,31 μg/m³
2022-03-12 05:04:53,24 μg/m³
2022-03-12 05:09:53,30 μg/m³
2022-03-12 05:14:54,32 μg/m³
2022-03-12 05:19:54,34 μg/m³
2022-03-12 05:24:54,35 μg/m³
2022-03-12 05:29:54,32 μg/m³
2022-03-12 05:34:54,29 μg/m³
2022-03-12 05:39:54,22 μg/m³
2022-03-12 05:44:55,24 μg/m³
2022-03-12 05:49:55,22 μg/m³
2022-03-12 05:54:55,18 μg/m³
2022-03-12 05:59:55,25 μg/m³
2022-03-12 06:04:55,22 μg/m³
2022-03-12 06:09:56,20 μg/m³
2022-03-12 06:14:56,22 μg/m³
2022-03-12 06:19:56,20 μg/m³
2022-03-12 06:24:56,23 μg/m³
2022-03-12 06:29:57,23 μg/m³
2022-03-12 06:34:57,23 μg/m³
2022-03-12 06:39:57,18 μg/m³
2022-03-12 06:44:57,21 μg/m³
2022-03-12 06:49:57,13 μg/m³
2022-03-12 06:54:58,18 μg/m³
2022-03-12 06:59:58,16 μg/m³
2022-03-12 07:04:58,17 μg/m³
2022-03-12 07:09:58,16 μg/m³
2022-03-12 07:14:59,16 μg/m³
2022-03-12 07:17:40,15 μg/m³
2022-03-12 07:22:40,15 μg/m³
2022-03-12 07:27:40,15 μg/m³
2022-03-12 07:32:40,14 μg/m³
2022-03-12 07:37:40,11 μg/m³
2022-03-12 07:42:41,14 μg/m³
2022-03-12 07:47:41,14 μg/m³
2022-03-12 07:52:41,13 μg/m³
2022-03-12 07:57:41,14 μg/m³
2022-03-12 08:02:41,14 μg/m³
2022-03-12 08:07:41,14 μg/m³
2022-03-12 08:12:42,13 μg/m³
2022-03-12 08:17:42,12 μg/m³
2022-03-12 08:22:42,13 μg/m³
2022-03-12 08:27:42,12 μg/m³
2022-03-12 08:32:42,13 μg/m³
2022-03-12 08:37:43,13 μg/m³
2022-03-12 08:42:43,14 μg/m³
2022-03-12 08:47:43,12 μg/m³
2022-03-12 08:52:43,11 μg/m³
2022-03-12 08:57:43,12 μg/m³
2022-03-12 09:02:44,13 μg/m³
2022-03-12 09:07:44,12 μg/m³
2022-03-12 09:12:44,12 μg/m³
2022-03-12 09:17:44,11 μg/m³
2022-03-12 09:22:44,12 μg/m³
2022-03-12 09:27:45,10 μg/m³
2022-03-12 09:32:45,10 μg/m³
2022-03-12 09:37:45,12 μg/m³
2022-03-12 09:42:45,11 μg/m³
2022-03-12 09:47:46,16 μg/m³
2022-03-12 09:52:46,21 μg/m³
2022-03-12 09:57:56,16 μg/m³
2022-03-12 10:02:56,11 μg/m³
2022-03-12 10:07:56,13 μg/m³
2022-03-12 10:12:56,12 μg/m³
2022-03-12 10:17:57,12 μg/m³
2022-03-12 10:22:57,11 μg/m³
2022-03-12 10:27:57,10 μg/m³
2022-03-12 10:32:57,10 μg/m³
2022-03-12 10:37:57,12 μg/m³
2022-03-12 10:42:57,11 μg/m³
2022-03-12 10:47:58,12 μg/m³
2022-03-12 10:52:58,12 μg/m³
2022-03-12 10:57:58,12 μg/m³
2022-03-12 11:02:58,12 μg/m³
2022-03-12 11:07:59,12 μg/m³
2022-03-12 11:12:59,13 μg/m³
2022-03-12 11:17:59,12 μg/m³
2022-03-12 11:22:59,12 μg/m³
2022-03-12 11:27:59,13 μg/m³
2022-03-12 11:33:00,13 μg/m³
2022-03-12 11:38:00,12 μg/m³
2022-03-12 11:43:00,11 μg/m³
2022-03-12 11:48:00,10 μg/m³
2022-03-12 11:53:00,13 μg/m³
2022-03-12 11:58:01,12 μg/m³
2022-03-12 12:03:01,11 μg/m³
2022-03-12 12:08:01,14 μg/m³
2022-03-12 12:13:01,13 μg/m³
2022-03-12 12:18:02,14 μg/m³
2022-03-12 12:23:02,15 μg/m³
2022-03-12 12:28:02,14 μg/m³
2022-03-12 12:33:02,15 μg/m³
2022-03-12 12:38:03,14 μg/m³
2022-03-12 12:43:03,15 μg/m³
2022-03-12 12:48:03,13 μg/m³
2022-03-12 12:53:03,15 μg/m³
2022-03-12 12:58:03,16 μg/m³
2022-03-12 13:03:04,16 μg/m³
2022-03-12 13:08:04,17 μg/m³
2022-03-12 13:13:04,17 μg/m³
2022-03-12 13:18:13,19 μg/m³
2022-03-12 13:23:14,20 μg/m³
2022-03-12 19:18:29,8 μg/m³
2022-03-12 19:23:29,8 μg/m³
2022-03-12 19:28:29,6 μg/m³
2022-03-12 19:33:29,6 μg/m³
2022-03-12 19:38:29,5 μg/m³
2022-03-12 19:43:29,4 μg/m³
2022-03-12 19:48:30,3 μg/m³
2022-03-12 19:53:30,2 μg/m³
2022-03-12 19:58:30,2 μg/m³
2022-03-12 20:03:30,1 μg/m³
2022-03-12 20:08:30,1 μg/m³
2022-03-12 20:13:31,1 μg/m³
2022-03-12 20:18:31,1 μg/m³
2022-03-12 20:23:31,1 μg/m³
2022-03-12 20:28:31,1 μg/m³
2022-03-12 20:33:31,1 μg/m³
2022-03-12 20:38:31,1 μg/m³
2022-03-12 20:43:32,1 μg/m³
2022-03-12 20:48:32,1 μg/m³
2022-03-12 20:53:32,1 μg/m³
2022-03-12 20:58:32,4 μg/m³
2022-03-12 21:03:32,6 μg/m³
2022-03-12 21:08:33,6 μg/m³
2022-03-12 21:13:33,5 μg/m³
2022-03-12 21:18:33,6 μg/m³
2022-03-12 21:23:33,3 μg/m³
2022-03-12 21:28:34,5 μg/m³
2022-03-12 21:33:34,4 μg/m³
2022-03-12 21:38:34,2 μg/m³
2022-03-12 21:43:34,4 μg/m³
2022-03-12 21:48:35,3 μg/m³
2022-03-12 21:53:35,3 μg/m³
2022-03-12 21:58:35,2 μg/m³
2022-03-12 22:03:35,2 μg/m³
2022-03-12 22:08:35,2 μg/m³
2022-03-12 22:13:36,1 μg/m³
2022-03-12 22:18:36,1 μg/m³
2022-03-12 22:23:36,1 μg/m³
2022-03-12 22:28:36,0 μg/m³
2022-03-12 22:33:36,1 μg/m³
2022-03-12 22:38:37,2 μg/m³
2022-03-12 22:43:37,2 μg/m³
2022-03-12 22:48:37,1 μg/m³
2022-03-12 22:53:37,2 μg/m³
2022-03-12 22:58:37,3 μg/m³
2022-03-12 23:03:38,2 μg/m³
2022-03-12 23:08:38,2 μg/m³
2022-03-12 23:13:38,1 μg/m³
2022-03-12 23:18:38,2 μg/m³
2022-03-12 23:23:39,2 μg/m³
2022-03-12 23:28:39,3 μg/m³
2022-03-12 23:33:39,2 μg/m³
2022-03-12 23:38:39,2 μg/m³
2022-03-12 23:43:39,2 μg/m³
2022-03-12 23:48:40,3 μg/m³
2022-03-12 23:53:40,3 μg/m³
2022-03-12 23:58:40,3 μg/m³
2022-03-13 00:03:40,2 μg/m³
2022-03-13 00:08:40,1 μg/m³
2022-03-13 00:13:41,2 μg/m³
2022-03-13 00:18:41,2 μg/m³
2022-03-13 00:23:41,1 μg/m³
2022-03-13 00:28:41,2 μg/m³
2022-03-13 00:33:41,2 μg/m³
2022-03-13 00:38:42,2 μg/m³
2022-03-13 00:43:42,1 μg/m³
2022-03-13 00:48:42,1 μg/m³
2022-03-13 00:53:42,1 μg/m³
2022-03-13 00:58:42,1 μg/m³
2022-03-13 01:03:42,1 μg/m³
2022-03-13 01:08:43,2 μg/m³
2022-03-13 01:13:43,2 μg/m³
2022-03-13 01:17:24,1 μg/m³
2022-03-13 01:22:24,1 μg/m³
2022-03-13 01:27:24,3 μg/m³
2022-03-13 01:32:24,2 μg/m³
2022-03-13 01:37:24,1 μg/m³
2022-03-13 01:42:25,1 μg/m³
2022-03-13 01:47:25,1 μg/m³
2022-03-13 01:52:25,1 μg/m³
2022-03-13 01:57:25,1 μg/m³
2022-03-13 03:02:25,2 μg/m³
2022-03-13 03:07:26,2 μg/m³
2022-03-13 03:12:26,1 μg/m³
2022-03-13 03:17:26,2 μg/m³
2022-03-13 03:22:26,1 μg/m³
2022-03-13 03:27:27,2 μg/m³
2022-03-13 03:32:27,1 μg/m³
2022-03-13 03:37:27,1 μg/m³
2022-03-13 03:42:28,1 μg/m³
2022-03-13 03:47:28,1 μg/m³
2022-03-13 03:52:28,1 μg/m³
2022-03-13 03:57:28,1 μg/m³
2022-03-13 04:02:28,0 μg/m³
2022-03-13 04:07:28,1 μg/m³
2022-03-13 04:12:29,1 μg/m³
2022-03-13 04:17:29,1 μg/m³
2022-03-13 04:22:29,1 μg/m³
2022-03-13 04:27:29,1 μg/m³
2022-03-13 04:32:29,1 μg/m³
2022-03-13 04:37:30,1 μg/m³
2022-03-13 04:42:30,1 μg/m³
2022-03-13 04:47:30,1 μg/m³
2022-03-13 04:52:30,1 μg/m³
2022-03-13 04:57:30,1 μg/m³
2022-03-13 05:02:31,1 μg/m³
2022-03-13 05:07:31,1 μg/m³
2022-03-13 05:12:31,1 μg/m³
2022-03-13 05:17:31,1 μg/m³
2022-03-13 05:22:31,1 μg/m³
2022-03-13 05:27:32,1 μg/m³
2022-03-13 05:32:32,1 μg/m³
2022-03-13 05:37:32,1 μg/m³
2022-03-13 05:42:32,1 μg/m³
2022-03-13 05:47:32,1 μg/m³
2022-03-13 05:52:32,0 μg/m³
2022-03-13 05:57:33,1 μg/m³
2022-03-13 06:02:33,0 μg/m³
2022-03-13 06:07:33,1 μg/m³
2022-03-13 06:12:33,1 μg/m³
2022-03-13 06:17:33,1 μg/m³
2022-03-13 06:22:34,1 μg/m³
2022-03-13 06:27:34,1 μg/m³
2022-03-13 06:32:34,2 μg/m³
2022-03-13 06:37:34,0 μg/m³
2022-03-13 06:42:34,1 μg/m³
2022-03-13 06:47:35,1 μg/m³
2022-03-13 06:52:35,1 μg/m³
2022-03-13 06:57:35,1 μg/m³
2022-03-13 07:02:35,1 μg/m³
2022-03-13 07:07:35,1 μg/m³
2022-03-13 07:12:36,0 μg/m³
2022-03-13 07:17:36,1 μg/m³
2022-03-13 07:22:36,2 μg/m³
2022-03-13 07:27:36,1 μg/m³
2022-03-13 07:32:37,2 μg/m³
2022-03-13 07:37:37,2 μg/m³
2022-03-13 07:42:37,2 μg/m³
2022-03-13 07:47:37,2 μg/m³
2022-03-13 07:52:37,2 μg/m³
2022-03-13 07:57:38,1 μg/m³
2022-03-13 08:02:38,2 μg/m³
2022-03-13 08:07:38,3 μg/m³
2022-03-13 08:12:38,2 μg/m³
2022-03-13 08:18:42,2 μg/m³
2022-03-13 08:23:42,2 μg/m³
2022-03-13 08:28:43,2 μg/m³
2022-03-13 08:33:43,4 μg/m³
2022-03-13 08:38:43,2 μg/m³
2022-03-13 08:43:43,2 μg/m³
2022-03-13 08:48:43,3 μg/m³
2022-03-13 08:53:43,2 μg/m³
2022-03-13 08:58:44,1 μg/m³
2022-03-13 09:03:44,2 μg/m³
2022-03-13 09:08:44,3 μg/m³
2022-03-13 09:13:44,3 μg/m³
2022-03-13 09:18:44,2 μg/m³
2022-03-13 09:23:45,2 μg/m³
2022-03-13 09:28:45,2 μg/m³
2022-03-13 09:33:45,3 μg/m³
2022-03-13 09:38:45,3 μg/m³
2022-03-13 09:43:45,3 μg/m³
2022-03-13 09:48:45,3 μg/m³
2022-03-13 09:53:46,3 μg/m³
2022-03-13 09:58:46,3 μg/m³
2022-03-13 10:03:46,2 μg/m³
2022-03-13 10:08:46,2 μg/m³
2022-03-13 10:13:46,4 μg/m³
2022-03-13 10:18:47,2 μg/m³
2022-03-13 10:23:47,2 μg/m³
2022-03-13 10:28:47,2 μg/m³
2022-03-13 10:33:47,2 μg/m³
2022-03-13 10:38:47,3 μg/m³
2022-03-13 10:43:48,3 μg/m³
2022-03-13 10:48:48,3 μg/m³
2022-03-13 10:53:48,3 μg/m³
2022-03-13 10:58:48,3 μg/m³
2022-03-13 11:03:48,3 μg/m³
2022-03-13 11:08:49,3 μg/m³
2022-03-13 11:13:49,2 μg/m³
2022-03-13 11:18:49,3 μg/m³
2022-03-13 11:23:49,3 μg/m³
2022-03-13 11:28:49,3 μg/m³
2022-03-13 11:33:49,3 μg/m³
2022-03-13 11:38:50,3 μg/m³
2022-03-13 11:43:50,4 μg/m³
2022-03-13 11:48:50,3 μg/m³
2022-03-13 11:53:50,3 μg/m³
2022-03-13 11:58:50,3 μg/m³
2022-03-13 12:03:51,2 μg/m³
2022-03-13 12:08:51,3 μg/m³
2022-03-13 12:13:51,3 μg/m³
2022-03-13 12:18:51,3 μg/m³
2022-03-13 12:23:51,4 μg/m³
2022-03-13 12:28:52,4 μg/m³
2022-03-13 12:33:52,6 μg/m³
2022-03-13 12:38:52,4 μg/m³
2022-03-13 12:43:52,6 μg/m³
2022-03-13 12:48:52,6 μg/m³
2022-03-13 12:53:53,4 μg/m³
2022-03-13 12:58:53,5 μg/m³
2022-03-13 13:03:53,5 μg/m³
2022-03-13 13:08:53,5 μg/m³
2022-03-13 13:13:53,4 μg/m³
2022-03-13 13:18:54,5 μg/m³
2022-03-13 13:23:54,4 μg/m³
2022-03-13 13:28:54,6 μg/m³
2022-03-13 13:33:54,4 μg/m³
2022-03-13 13:38:54,4 μg/m³
2022-03-13 13:43:55,4 μg/m³
2022-03-13 13:48:55,5 μg/m³
2022-03-13 13:53:55,6 μg/m³
2022-03-13 13:58:55,6 μg/m³
2022-03-13 14:03:56,6 μg/m³
2022-03-13 14:08:56,6 μg/m³
2022-03-13 14:13:56,6 μg/m³
2022-03-13 14:17:40,6 μg/m³
2022-03-13 14:22:40,6 μg/m³
2022-03-13 14:27:40,6 μg/m³
2022-03-13 14:32:40,6 μg/m³
2022-03-13 14:37:40,5 μg/m³
2022-03-13 14:42:41,4 μg/m³
2022-03-13 14:47:41,4 μg/m³
2022-03-13 14:52:41,5 μg/m³
2022-03-13 14:57:41,4 μg/m³
2022-03-13 15:02:41,5 μg/m³
2022-03-13 15:07:41,6 μg/m³
2022-03-13 15:12:42,5 μg/m³
2022-03-13 15:17:42,5 μg/m³
2022-03-13 15:22:42,4 μg/m³
2022-03-13 15:27:42,4 μg/m³
2022-03-13 15:32:42,5 μg/m³
2022-03-13 15:37:43,5 μg/m³
2022-03-13 15:42:43,5 μg/m³
2022-03-13 15:47:43,4 μg/m³
2022-03-13 15:52:43,5 μg/m³
2022-03-13 15:57:44,5 μg/m³
2022-03-13 16:02:44,6 μg/m³
2022-03-13 16:07:44,5 μg/m³
2022-03-13 16:12:44,6 μg/m³
2022-03-13 16:17:44,6 μg/m³
2022-03-13 16:22:45,6 μg/m³
2022-03-13 16:27:45,5 μg/m³
2022-03-13 16:32:45,5 μg/m³
2022-03-13 16:37:45,4 μg/m³
2022-03-13 16:42:45,5 μg/m³
2022-03-13 16:47:46,5 μg/m³
2022-03-13 16:52:46,6 μg/m³
2022-03-13 16:57:46,7 μg/m³
2022-03-13 17:02:46,6 μg/m³
2022-03-13 17:07:46,5 μg/m³
2022-03-13 17:12:47,6 μg/m³
2022-03-13 17:17:47,6 μg/m³
2022-03-13 17:22:47,5 μg/m³
2022-03-13 17:27:47,6 μg/m³
2022-03-13 17:32:47,5 μg/m³
2022-03-13 17:37:48,5 μg/m³
2022-03-13 17:42:48,5 μg/m³
2022-03-13 17:47:48,4 μg/m³
2022-03-13 17:52:48,4 μg/m³
2022-03-13 17:57:49,4 μg/m³
2022-03-13 18:02:49,5 μg/m³
2022-03-13 18:07:49,4 μg/m³
2022-03-13 18:12:49,4 μg/m³
2022-03-13 18:17:49,4 μg/m³
2022-03-13 18:22:50,4 μg/m³
2022-03-13 18:27:50,3 μg/m³
2022-03-13 18:32:50,3 μg/m³
2022-03-13 18:37:50,4 μg/m³
2022-03-13 18:42:50,5 μg/m³
2022-03-13 18:47:51,5 μg/m³
2022-03-13 18:52:51,4 μg/m³
2022-03-13 18:57:51,5 μg/m³
2022-03-13 19:02:51,4 μg/m³
2022-03-13 19:07:51,5 μg/m³
2022-03-13 19:12:52,4 μg/m³
2022-03-13 19:17:52,4 μg/m³
2022-03-13 19:22:52,5 μg/m³
2022-03-13 19:27:52,5 μg/m³
2022-03-13 19:32:52,5 μg/m³
2022-03-13 19:37:52,4 μg/m³
2022-03-13 19:42:53,5 μg/m³
2022-03-13 19:47:53,4 μg/m³
2022-03-13 19:52:53,5 μg/m³
2022-03-13 19:57:53,5 μg/m³
2022-03-13 20:02:53,6 μg/m³
2022-03-13 20:07:54,6 μg/m³
2022-03-13 20:12:54,6 μg/m³
2022-03-13 20:17:22,5 μg/m³
2022-03-13 20:22:23,5 μg/m³
2022-03-13 20:27:23,4 μg/m³
2022-03-13 20:32:23,6 μg/m³
2022-03-13 20:37:23,5 μg/m³
2022-03-13 20:42:23,4 μg/m³
2022-03-13 20:47:24,3 μg/m³
2022-03-13 20:52:24,4 μg/m³
2022-03-13 20:57:24,2 μg/m³
2022-03-13 21:02:24,3 μg/m³
2022-03-13 21:07:25,4 μg/m³
2022-03-13 21:12:25,4 μg/m³
2022-03-13 21:17:25,4 μg/m³
2022-03-13 21:22:25,4 μg/m³
2022-03-13 21:27:25,4 μg/m³
2022-03-13 21:32:26,5 μg/m³
2022-03-13 21:37:26,5 μg/m³
2022-03-13 21:42:26,5 μg/m³
2022-03-13 21:47:26,5 μg/m³
2022-03-13 21:52:27,5 μg/m³
2022-03-13 21:57:27,7 μg/m³
2022-03-13 22:02:27,9 μg/m³
2022-03-13 22:07:27,8 μg/m³
2022-03-13 22:12:27,11 μg/m³
2022-03-13 22:17:28,13 μg/m³
2022-03-13 22:22:28,13 μg/m³
2022-03-13 22:27:28,12 μg/m³
2022-03-13 22:32:28,11 μg/m³
2022-03-13 22:37:28,11 μg/m³
2022-03-13 22:42:29,10 μg/m³
2022-03-13 22:47:29,10 μg/m³
2022-03-13 22:52:29,11 μg/m³
2022-03-13 22:57:29,9 μg/m³
2022-03-13 23:02:29,10 μg/m³
2022-03-13 23:07:30,9 μg/m³
2022-03-13 23:12:30,10 μg/m³
2022-03-13 23:17:30,10 μg/m³
2022-03-13 23:22:30,9 μg/m³
2022-03-13 23:27:31,10 μg/m³
2022-03-13 23:32:31,8 μg/m³
2022-03-13 23:37:31,8 μg/m³
2022-03-13 23:42:31,8 μg/m³
2022-03-13 23:47:31,8 μg/m³
2022-03-13 23:52:31,7 μg/m³
2022-03-13 23:57:32,8 μg/m³
2022-03-14 00:02:32,9 μg/m³
2022-03-14 00:07:32,9 μg/m³
2022-03-14 00:12:32,9 μg/m³
2022-03-14 00:17:33,9 μg/m³
2022-03-14 00:22:33,8 μg/m³
2022-03-14 00:27:33,9 μg/m³
2022-03-14 00:32:33,9 μg/m³
2022-03-14 00:37:33,10 μg/m³
2022-03-14 00:42:33,10 μg/m³
2022-03-14 00:47:34,10 μg/m³
2022-03-14 00:52:34,11 μg/m³
2022-03-14 00:57:34,13 μg/m³
2022-03-14 01:02:34,12 μg/m³
2022-03-14 01:07:34,12 μg/m³
2022-03-14 01:12:35,11 μg/m³
2022-03-14 01:17:35,11 μg/m³
2022-03-14 01:22:35,10 μg/m³
2022-03-14 01:27:35,10 μg/m³
2022-03-14 01:32:36,10 μg/m³
2022-03-14 01:37:36,11 μg/m³
2022-03-14 01:42:36,11 μg/m³
2022-03-14 01:47:36,13 μg/m³
2022-03-14 01:52:36,14 μg/m³
2022-03-14 01:57:37,13 μg/m³
2022-03-14 02:02:37,11 μg/m³
2022-03-14 02:07:37,12 μg/m³
2022-03-14 02:12:37,12 μg/m³
2022-03-14 02:17:39,12 μg/m³
2022-03-14 02:22:40,10 μg/m³
2022-03-14 02:27:40,15 μg/m³
2022-03-14 02:32:40,9 μg/m³
2022-03-14 02:37:40,10 μg/m³
2022-03-14 02:42:40,10 μg/m³
2022-03-14 02:47:41,13 μg/m³
2022-03-14 02:52:41,16 μg/m³
2022-03-14 02:57:41,13 μg/m³
2022-03-14 03:02:41,12 μg/m³
2022-03-14 03:07:42,11 μg/m³
2022-03-14 03:12:42,10 μg/m³
2022-03-14 03:17:42,9 μg/m³
2022-03-14 03:22:42,6 μg/m³
2022-03-14 03:27:43,5 μg/m³
2022-03-14 03:32:43,5 μg/m³
2022-03-14 03:37:43,5 μg/m³
2022-03-14 03:42:43,5 μg/m³
2022-03-14 03:47:43,6 μg/m³
2022-03-14 03:52:43,5 μg/m³
2022-03-14 03:57:44,6 μg/m³
